instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,check_out,check in
14562,9/3/2012,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,17,104,121,104
14563,9/3/2012,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12,58,70,58
14564,9/4/2012,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,10,19,29,19
14565,9/4/2012,3,1,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,15,9,24,9
14566,9/4/2012,3,1,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,1,4,5,4
14567,9/4/2012,3,1,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,1,9,10,9
14568,9/4/2012,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0,0,8,8,8
14569,9/4/2012,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0,1,37,38,37
14570,9/4/2012,3,1,9,6,0,2,1,2,0.68,0.6364,0.89,0.1045,7,165,172,165
14571,9/4/2012,3,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,13,480,493,480
14572,9/4/2012,3,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,15,617,632,617
14573,9/4/2012,3,1,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,30,293,323,293
14574,9/4/2012,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,42,130,172,130
14575,9/4/2012,3,1,9,11,0,2,1,2,0.74,0.697,0.7,0.2836,39,159,198,159
14576,9/4/2012,3,1,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,54,233,287,233
14577,9/4/2012,3,1,9,13,0,2,1,1,0.8,0.7576,0.55,0.4478,72,203,275,203
14578,9/4/2012,3,1,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179,72,202,274,202
14579,9/4/2012,3,1,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,68,224,292,224
14580,9/4/2012,3,1,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,61,397,458,397
14581,9/4/2012,3,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,110,746,856,746
14582,9/4/2012,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94,745,839,745
14583,9/4/2012,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50,502,552,502
14584,9/4/2012,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47,338,385,338
14585,9/4/2012,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268,240
14586,9/4/2012,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25,154,179,154
14587,9/4/2012,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12,83,95,83
14588,9/5/2012,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37,27
14589,9/5/2012,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13,11
14590,9/5/2012,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0,9,9,9
14591,9/5/2012,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4,4
14592,9/5/2012,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5,3
14593,9/5/2012,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1,39,40,39
14594,9/5/2012,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7,203,210,203
14595,9/5/2012,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500,489
14596,9/5/2012,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33,692,725,692
14597,9/5/2012,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263,290,263
14598,9/5/2012,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181,235,181
14599,9/5/2012,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217,156
14600,9/5/2012,3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,49,217,266,217
14601,9/5/2012,3,1,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,50,184,234,184
14602,9/5/2012,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211,177
14603,9/5/2012,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,41,204,245,204
14604,9/5/2012,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430,344
14605,9/5/2012,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863,780
14606,9/5/2012,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82,757,839,757
14607,9/5/2012,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64,598,662,598
14608,9/5/2012,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55,357,412,357
14609,9/5/2012,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0,18,278,296,278
14610,9/5/2012,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0,38,181,219,181
14611,9/5/2012,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126,150,126
14612,9/6/2012,3,1,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,30,35,65,35
14613,9/6/2012,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0,2,16,18,16
14614,9/6/2012,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0,1,7,8,7
14615,9/6/2012,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9,9
14616,9/6/2012,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8,8
14617,9/6/2012,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3,35,38,35
14618,9/6/2012,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200,189
14619,9/6/2012,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482,461
14620,9/6/2012,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0,24,622,646,622
14621,9/6/2012,3,1,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,8,115,123,115
14622,9/6/2012,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,9,40,49,40
14623,9/6/2012,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10,52,62,52
14624,9/6/2012,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11,126,137,126
14625,9/6/2012,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39,152,191,152
14626,9/6/2012,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38,178,216,178
14627,9/6/2012,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42,228,270,228
14628,9/6/2012,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42,374,416,374
14629,9/6/2012,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67,741,808,741
14630,9/6/2012,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835,761
14631,9/6/2012,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558,504
14632,9/6/2012,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406,356
14633,9/6/2012,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272,240
14634,9/6/2012,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,193
14635,9/6/2012,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,150
14636,9/7/2012,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96,79
14637,9/7/2012,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10,19,29,19
14638,9/7/2012,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11,10
14639,9/7/2012,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9,9
14640,9/7/2012,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0,1,7,8,7
14641,9/7/2012,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0,1,39,40,39
14642,9/7/2012,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140,135
14643,9/7/2012,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486,465
14644,9/7/2012,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719,690
14645,9/7/2012,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33,311,344,311
14646,9/7/2012,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53,171,224,171
14647,9/7/2012,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296,215
14648,9/7/2012,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76,247,323,247
14649,9/7/2012,3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,71,283,354,283
14650,9/7/2012,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253,187
14651,9/7/2012,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,265
14652,9/7/2012,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,75,395,470,395
14653,9/7/2012,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88,684,772,684
14654,9/7/2012,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792,697
14655,9/7/2012,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568,498
14656,9/7/2012,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51,340,391,340
14657,9/7/2012,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301,246
14658,9/7/2012,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299,247
14659,9/7/2012,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28,220,248,220
14660,9/8/2012,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20,130,150,130
14661,9/8/2012,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10,107,117,107
14662,9/8/2012,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9,68,77,68
14663,9/8/2012,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43,40
14664,9/8/2012,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,3,8,11,8
14665,9/8/2012,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13,15,13
14666,9/8/2012,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34,26
14667,9/8/2012,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11,71,82,71
14668,9/8/2012,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33,197,230,197
14669,9/8/2012,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348,261
14670,9/8/2012,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422,322
14671,9/8/2012,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578,405
14672,9/8/2012,3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,220,474,694,474
14673,9/8/2012,3,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,233,435,668,435
14674,9/8/2012,3,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,260,366,626,366
14675,9/8/2012,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,175,337,512,337
14676,9/8/2012,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19,95,114,95
14677,9/8/2012,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,52,119,171,119
14678,9/8/2012,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27,140,167,140
14679,9/8/2012,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215,187
14680,9/8/2012,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,166
14681,9/8/2012,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181,155
14682,9/8/2012,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194,176
14683,9/8/2012,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133,121
14684,9/9/2012,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124,106
14685,9/9/2012,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124,104
14686,9/9/2012,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96,81
14687,9/9/2012,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14,32,46,32
14688,9/9/2012,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12,16,28,16
14689,9/9/2012,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55,39
14690,9/9/2012,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,24
14691,9/9/2012,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70,50
14692,9/9/2012,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,143
14693,9/9/2012,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85,214,299,214
14694,9/9/2012,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,172,323,495,323
14695,9/9/2012,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,194,391,585,391
14696,9/9/2012,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0,247,510,757,510
14697,9/9/2012,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0,238,491,729,491
14698,9/9/2012,3,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,232,415,647,415
14699,9/9/2012,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,284,412,696,412
14700,9/9/2012,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,228,473,701,473
14701,9/9/2012,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,213,458,671,458
14702,9/9/2012,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560,404
14703,9/9/2012,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,362
14704,9/9/2012,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356,265
14705,9/9/2012,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,149
14706,9/9/2012,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,64,125,189,125
14707,9/9/2012,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92,70
14708,9/10/2012,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41,35
14709,9/10/2012,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,7,11,18,11
14710,9/10/2012,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,11,6,17,6
14711,9/10/2012,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12,7
14712,9/10/2012,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5,4
14713,9/10/2012,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40,36
14714,9/10/2012,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,172
14715,9/10/2012,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447,427
14716,9/10/2012,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730,697
14717,9/10/2012,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361,321
14718,9/10/2012,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210,168
14719,9/10/2012,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236,167
14720,9/10/2012,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332,256
14721,9/10/2012,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,251
14722,9/10/2012,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,107,233,340,233
14723,9/10/2012,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346,231
14724,9/10/2012,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,380
14725,9/10/2012,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871,744
14726,9/10/2012,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968,857
14727,9/10/2012,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633,562
14728,9/10/2012,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390,356
14729,9/10/2012,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285,256
14730,9/10/2012,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159,144
14731,9/10/2012,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0,7,86,93,86
14732,9/11/2012,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32,27
14733,9/11/2012,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0,0,10,10,10
14734,9/11/2012,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6,5
14735,9/11/2012,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,7
14736,9/11/2012,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9,8
14737,9/11/2012,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44,41
14738,9/11/2012,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211,200
14739,9/11/2012,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596,572
14740,9/11/2012,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750,702
14741,9/11/2012,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0,35,323,358,323
14742,9/11/2012,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0,54,142,196,142
14743,9/11/2012,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,187
14744,9/11/2012,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0,62,254,316,254
14745,9/11/2012,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,256
14746,9/11/2012,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,181
14747,9/11/2012,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,253
14748,9/11/2012,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,437
14749,9/11/2012,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0,168,802,970,802
14750,9/11/2012,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,767
14751,9/11/2012,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,540
14752,9/11/2012,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,421
14753,9/11/2012,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,282
14754,9/11/2012,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,189
14755,9/11/2012,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,91
14756,9/12/2012,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,41
14757,9/12/2012,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,19
14758,9/12/2012,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,9
14759,9/12/2012,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,7
14760,9/12/2012,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,5
14761,9/12/2012,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,44
14762,9/12/2012,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,199
14763,9/12/2012,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0,24,533,557,533
14764,9/12/2012,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,727
14765,9/12/2012,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,278
14766,9/12/2012,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,148
14767,9/12/2012,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,181
14768,9/12/2012,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,264
14769,9/12/2012,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,238
14770,9/12/2012,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,200
14771,9/12/2012,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,243
14772,9/12/2012,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,419
14773,9/12/2012,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,811
14774,9/12/2012,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,886
14775,9/12/2012,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,557
14776,9/12/2012,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,432
14777,9/12/2012,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,279
14778,9/12/2012,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,189
14779,9/12/2012,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,111
14780,9/13/2012,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,46
14781,9/13/2012,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,22
14782,9/13/2012,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0,0,9,9,9
14783,9/13/2012,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0,2,9,11,9
14784,9/13/2012,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0,0,6,6,6
14785,9/13/2012,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0,3,54,57,54
14786,9/13/2012,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0,9,186,195,186
14787,9/13/2012,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0,22,549,571,549
14788,9/13/2012,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0,33,725,758,725
14789,9/13/2012,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,292
14790,9/13/2012,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,149
14791,9/13/2012,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,183
14792,9/13/2012,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,240
14793,9/13/2012,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0,60,223,283,223
14794,9/13/2012,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,214
14795,9/13/2012,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,253
14796,9/13/2012,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,406
14797,9/13/2012,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,787
14798,9/13/2012,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,744
14799,9/13/2012,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,594
14800,9/13/2012,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,408
14801,9/13/2012,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,291
14802,9/13/2012,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,223
14803,9/13/2012,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,137
14804,9/14/2012,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,63
14805,9/14/2012,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,35
14806,9/14/2012,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0,7,23,30,23
14807,9/14/2012,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0,5,9,14,9
14808,9/14/2012,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0,1,11,12,11
14809,9/14/2012,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0,1,40,41,40
14810,9/14/2012,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0,8,144,152,144
14811,9/14/2012,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0,17,437,454,437
14812,9/14/2012,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,715
14813,9/14/2012,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,301
14814,9/14/2012,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0,75,171,246,171
14815,9/14/2012,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,196
14816,9/14/2012,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,290
14817,9/14/2012,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,301
14818,9/14/2012,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,258
14819,9/14/2012,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,273
14820,9/14/2012,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0,109,454,563,454
14821,9/14/2012,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,757
14822,9/14/2012,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,692
14823,9/14/2012,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,496
14824,9/14/2012,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,337
14825,9/14/2012,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,270
14826,9/14/2012,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,189
14827,9/14/2012,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,168
14828,9/15/2012,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,169
14829,9/15/2012,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,8,101,109,101
14830,9/15/2012,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,75
14831,9/15/2012,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,31
14832,9/15/2012,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,3
